Time,Voltage(V),Current(A),D+(V),D-(V)
10:23:03,7.127,0.6354,0.94,0.37
10:23:04,4.655,0.652,0.75,0.36
10:23:05,4.651,0.6522,0.75,0.36
10:23:06,4.652,0.6062,0.75,0.36
10:23:07,4.613,0.4423,0.71,0.35
10:23:08,4.551,0.3693,0.75,0.36
10:23:09,4.617,0.5902,0.75,0.36
10:23:10,4.626,0.5815,0.75,0.36
10:23:11,4.626,0.5827,0.75,0.36
10:23:12,4.627,0.583,0.75,0.36
10:23:13,4.626,0.5854,0.75,0.36
10:23:14,4.627,0.5868,0.74,0.35
10:23:15,4.628,0.5884,0.75,0.34
10:23:16,4.628,0.5898,0.75,0.36
10:23:17,4.631,0.5916,0.75,0.36
10:23:18,4.63,0.592,0.71,0.33
10:23:19,4.633,0.5939,0.75,0.36
10:23:20,4.634,0.5939,0.75,0.36
10:23:21,4.634,0.5939,0.75,0.36
10:23:22,4.635,0.5965,0.75,0.35
10:23:23,4.636,0.5906,0.75,0.36
10:23:24,4.636,0.5922,0.75,0.36
10:23:25,4.637,0.6018,0.74,0.35
10:23:26,4.637,0.6022,0.74,0.36
10:23:27,4.636,0.6068,0.72,0.35
10:23:28,4.635,0.6081,0.75,0.36
10:23:29,4.636,0.6105,0.74,0.35
10:23:30,4.64,0.6117,0.73,0.34
10:23:31,4.641,0.6117,0.75,0.36
10:23:32,4.642,0.6131,0.75,0.36
10:23:33,4.642,0.6073,0.75,0.36
10:23:34,4.643,0.6099,0.73,0.35
10:23:35,4.643,0.6178,0.68,0.32
10:23:36,4.643,0.6196,0.74,0.37
10:23:37,4.643,0.621,0.74,0.37
10:23:38,4.641,0.622,0.74,0.37
10:23:39,4.641,0.6235,0.73,0.36
10:23:40,4.643,0.6255,0.61,0.3
10:23:41,4.645,0.6275,0.75,0.36
10:23:42,4.647,0.6275,0.75,0.36
10:23:43,4.647,0.6274,0.75,0.36
10:23:44,4.648,0.627,0.75,0.36
10:23:45,4.648,0.6235,0.75,0.36
10:23:46,4.649,0.6328,0.73,0.35
10:23:47,4.649,0.6344,0.74,0.36
10:23:48,4.648,0.6362,0.74,0.35
10:23:49,4.647,0.6391,0.74,0.36
10:23:50,4.647,0.6393,0.73,0.36
10:23:51,4.651,0.6395,0.72,0.35
10:23:52,4.652,0.6395,0.73,0.36
10:23:53,4.653,0.6405,0.69,0.36
10:23:54,4.653,0.6376,0.74,0.37
10:23:55,4.654,0.6395,0.74,0.37
10:23:56,4.654,0.6399,0.75,0.36
10:23:57,4.654,0.6474,0.75,0.36
10:23:58,4.655,0.6504,0.73,0.36
10:23:59,4.655,0.6518,0.73,0.36
10:24:00,4.655,0.6517,0.74,0.36
10:24:01,4.653,0.6518,0.75,0.34
10:24:02,4.656,0.6528,0.75,0.36
10:24:03,4.654,0.6539,0.74,0.35
10:24:04,4.657,0.6539,0.71,0.34
10:24:05,4.657,0.6539,0.71,0.35
10:24:06,4.657,0.6529,0.74,0.37
10:24:07,4.657,0.6533,0.74,0.37
10:24:08,4.657,0.6486,0.74,0.37
10:24:09,4.658,0.6504,0.66,0.31
10:24:10,4.659,0.6591,0.75,0.36
10:24:11,4.659,0.6616,0.75,0.36
10:24:12,4.66,0.666,0.74,0.36
10:24:13,4.658,0.6674,0.74,0.35
10:24:14,4.659,0.6703,0.75,0.36
10:24:15,4.663,0.6723,0.73,0.36
10:24:16,4.664,0.6723,0.74,0.37
10:24:17,4.664,0.6741,0.74,0.37
10:24:18,4.665,0.6676,0.69,0.35
10:24:19,4.666,0.6705,0.74,0.37
10:24:20,4.666,0.6708,0.73,0.35
10:24:21,4.667,0.68,0.71,0.33
10:24:22,4.667,0.6824,0.75,0.36
10:24:23,4.666,0.6827,0.75,0.36
10:24:24,4.665,0.6857,0.75,0.36
10:24:25,4.665,0.6877,0.72,0.34
10:24:26,4.669,0.6909,0.64,0.3
10:24:27,4.671,0.6909,0.74,0.37
10:24:28,4.672,0.6909,0.74,0.37
10:24:29,4.673,0.6883,0.74,0.36
10:24:30,4.673,0.6912,0.74,0.37
10:24:31,4.674,0.6895,0.73,0.36
10:24:32,4.673,0.6987,0.73,0.36
10:24:33,4.673,0.6982,0.73,0.36
10:24:34,4.673,0.7005,0.74,0.36
10:24:35,4.671,0.7015,0.74,0.37
10:24:36,4.672,0.7025,0.73,0.36
10:24:37,4.675,0.7029,0.74,0.35
10:24:38,4.676,0.7029,0.74,0.36
10:24:39,4.677,0.7041,0.73,0.34
10:24:40,4.678,0.7001,0.75,0.36
10:24:41,4.678,0.7031,0.75,0.36
10:24:42,4.679,0.7116,0.72,0.34
10:24:43,4.679,0.7145,0.65,0.3
10:24:44,4.679,0.7148,0.75,0.36
10:24:45,4.679,0.7165,0.75,0.36
10:24:46,4.678,0.7183,0.75,0.35
10:24:47,4.679,0.7181,0.67,0.31
10:24:48,4.68,0.7178,0.75,0.36
10:24:49,4.681,0.7178,0.74,0.37
10:24:50,4.681,0.7157,0.74,0.37
10:24:51,4.681,0.712,0.73,0.36
10:24:52,4.682,0.7189,0.75,0.36
10:24:53,4.682,0.7155,0.74,0.35
10:24:54,4.683,0.7246,0.72,0.34
10:24:55,4.683,0.7266,0.74,0.37
10:24:56,4.683,0.7286,0.74,0.38
10:24:57,4.685,0.7339,0.74,0.38
10:24:58,4.683,0.7337,0.73,0.35
10:24:59,4.687,0.734,0.69,0.33
10:25:00,4.687,0.734,0.73,0.37
10:25:01,4.687,0.7336,0.74,0.38
10:25:02,4.688,0.7338,0.74,0.37
10:25:03,4.688,0.7288,0.74,0.37
10:25:04,4.688,0.729,0.64,0.31
10:25:05,4.689,0.738,0.75,0.36
10:25:06,4.689,0.7406,0.75,0.36
10:25:07,4.689,0.7408,0.75,0.36
10:25:08,4.687,0.7438,0.75,0.36
10:25:09,4.688,0.7461,0.75,0.36
10:25:10,4.691,0.7465,0.73,0.36
10:25:11,4.691,0.7465,0.73,0.37
10:25:12,4.692,0.7483,0.74,0.37
10:25:13,4.693,0.7426,0.74,0.35
10:25:14,4.693,0.7445,0.73,0.37
10:25:15,4.693,0.7526,0.73,0.35
10:25:16,4.693,0.7554,0.74,0.37
10:25:17,4.694,0.7576,0.7,0.36
10:25:18,4.692,0.7576,0.74,0.38
10:25:19,4.693,0.7588,0.74,0.37
10:25:20,4.693,0.7609,0.71,0.34
10:25:21,4.697,0.7611,0.65,0.3
10:25:22,4.697,0.7611,0.75,0.36
10:25:23,4.697,0.761,0.75,0.36
10:25:24,4.698,0.7566,0.74,0.36
10:25:25,4.698,0.7565,0.67,0.32
10:25:26,4.698,0.768,0.75,0.36
10:25:27,4.698,0.7676,0.75,0.36
10:25:28,4.697,0.7676,0.75,0.36
10:25:29,4.696,0.768,0.75,0.36
10:25:30,4.696,0.7676,0.75,0.36
10:25:31,4.699,0.7676,0.74,0.36
10:25:32,4.699,0.7676,0.75,0.36
10:25:33,4.7,0.7655,0.75,0.36
10:25:34,4.7,0.7627,0.75,0.36
10:25:35,4.701,0.7643,0.75,0.36
10:25:36,4.703,0.767,0.74,0.35
10:25:37,4.703,0.7797,0.69,0.33
10:25:38,4.703,0.782,0.75,0.35
10:25:39,4.703,0.7834,0.75,0.36
10:25:40,4.702,0.7856,0.75,0.36
10:25:41,4.703,0.7874,0.71,0.34
10:25:42,4.707,0.7919,0.66,0.31
10:25:43,4.708,0.7919,0.75,0.36
10:25:44,4.709,0.7922,0.75,0.36
10:25:45,4.71,0.7911,0.75,0.36
10:25:46,4.711,0.791,0.75,0.36
10:25:47,4.711,0.7984,0.75,0.36
10:25:48,4.71,0.7985,0.75,0.36
10:25:49,4.71,0.801,0.75,0.36
10:25:50,4.71,0.8026,0.73,0.36
10:25:51,4.708,0.8029,0.73,0.34
10:25:52,4.711,0.8061,0.73,0.37
10:25:53,4.713,0.8063,0.72,0.35
10:25:54,4.713,0.8063,0.74,0.37
10:25:55,4.713,0.806,0.74,0.36
10:25:56,4.714,0.8022,0.74,0.37
10:25:57,4.714,0.8091,0.73,0.35
10:25:58,4.714,0.8095,0.71,0.34
10:25:59,4.714,0.8121,0.74,0.36
10:26:00,4.714,0.8122,0.73,0.37
10:26:01,4.711,0.8117,0.74,0.38
10:26:02,4.714,0.8117,0.72,0.34
10:26:03,4.715,0.8093,0.67,0.32
10:26:04,4.714,0.8093,0.75,0.34
10:26:05,4.715,0.8092,0.75,0.36
10:26:06,4.715,0.8026,0.75,0.36
10:26:07,4.715,0.8111,0.71,0.33
10:26:08,4.715,0.8132,0.74,0.37
10:26:09,4.715,0.8144,0.74,0.37
10:26:10,4.715,0.8158,0.73,0.36
10:26:11,4.713,0.8174,0.74,0.36
10:26:12,4.717,0.8194,0.64,0.3
10:26:13,4.717,0.8192,0.73,0.36
10:26:14,4.717,0.8192,0.74,0.38
10:26:15,4.718,0.8164,0.73,0.36
10:26:16,4.718,0.8142,0.71,0.36
10:26:17,4.718,0.8213,0.74,0.37
10:26:18,4.719,0.8164,0.73,0.35
10:26:19,4.719,0.8249,0.71,0.34
10:26:20,4.719,0.8248,0.74,0.37
10:26:21,4.719,0.8248,0.74,0.37
10:26:22,4.719,0.8284,0.74,0.37
10:26:23,4.717,0.8279,0.72,0.34
10:26:24,4.721,0.8281,0.68,0.33
10:26:25,4.721,0.8281,0.74,0.37
10:26:26,4.721,0.8261,0.74,0.36
10:26:27,4.721,0.8292,0.74,0.38
10:26:28,4.722,0.8235,0.72,0.36
10:26:29,4.722,0.8245,0.61,0.3
10:26:30,4.723,0.8334,0.73,0.37
10:26:31,4.723,0.8335,0.74,0.38
10:26:32,4.723,0.8367,0.74,0.36
10:26:33,4.721,0.8369,0.66,0.32
10:26:34,4.723,0.8393,0.74,0.36
10:26:35,4.724,0.8393,0.73,0.37
10:26:36,4.725,0.8381,0.74,0.37
10:26:37,4.725,0.8399,0.74,0.35
10:26:38,4.725,0.835,0.75,0.36
10:26:39,4.726,0.8336,0.75,0.36
10:26:40,4.726,0.8432,0.72,0.34
10:26:41,4.726,0.8431,0.73,0.36
10:26:42,4.726,0.8448,0.69,0.36
10:26:43,4.724,0.8438,0.75,0.36
10:26:44,4.724,0.8454,0.75,0.36
10:26:45,4.724,0.8482,0.71,0.33
10:26:46,4.727,0.8483,0.74,0.37
10:26:47,4.727,0.8483,0.75,0.36
10:26:48,4.728,0.844,0.75,0.36
10:26:49,4.728,0.8428,0.74,0.35
10:26:50,4.728,0.8411,0.65,0.3
10:26:51,4.728,0.85,0.75,0.35
10:26:52,4.728,0.8502,0.75,0.36
10:26:53,4.727,0.8519,0.75,0.36
10:26:54,4.726,0.8539,0.72,0.35
10:26:55,4.727,0.8542,0.75,0.36
10:26:56,4.73,0.8559,0.74,0.35
10:26:57,4.73,0.8559,0.75,0.36
10:26:58,4.731,0.8556,0.75,0.36
10:26:59,4.73,0.8517,0.75,0.36
10:27:00,4.731,0.8505,0.75,0.36
10:27:01,4.73,0.8575,0.73,0.35
10:27:02,4.73,0.8588,0.75,0.35
10:27:03,4.73,0.8591,0.75,0.35
10:27:04,4.728,0.8591,0.75,0.36
10:27:05,4.73,0.859,0.75,0.36
10:27:06,4.729,0.8602,0.72,0.34
10:27:07,4.732,0.8603,0.63,0.3
10:27:08,4.731,0.8603,0.75,0.36
10:27:09,4.728,0.8577,0.75,0.35
10:27:10,4.731,0.8523,0.75,0.36
10:27:11,4.728,0.8545,0.75,0.36
10:27:12,4.731,0.8604,0.75,0.36
10:27:13,4.729,0.8608,0.74,0.35
10:27:14,4.729,0.8663,0.75,0.36
10:27:15,4.729,0.8652,0.75,0.35
10:27:16,4.729,0.8675,0.75,0.36
10:27:17,4.73,0.8697,0.75,0.35
10:27:18,4.731,0.8694,0.73,0.35
10:27:19,4.732,0.8694,0.75,0.36
10:27:20,4.731,0.8675,0.7,0.35
10:27:21,4.732,0.8644,0.75,0.36
10:27:22,4.733,0.8719,0.74,0.35
10:27:23,4.732,0.8718,0.71,0.33
10:27:24,4.732,0.8716,0.75,0.36
10:27:25,4.732,0.8715,0.75,0.36
10:27:26,4.731,0.8725,0.75,0.36
10:27:27,4.732,0.8715,0.74,0.36
10:27:28,4.731,0.8727,0.64,0.31
10:27:29,4.732,0.8724,0.73,0.35
10:27:30,4.732,0.8724,0.73,0.37
10:27:31,4.732,0.8699,0.75,0.36
10:27:32,4.733,0.8725,0.74,0.36
10:27:33,4.733,0.8679,0.73,0.36
10:27:34,4.734,0.8754,0.73,0.35
10:27:35,4.734,0.8758,0.74,0.37
10:27:36,4.734,0.8757,0.74,0.37
10:27:37,4.733,0.8753,0.74,0.36
10:27:38,4.731,0.8764,0.73,0.36
10:27:39,4.734,0.8761,0.72,0.35
10:27:40,4.734,0.8761,0.73,0.35
10:27:41,4.734,0.8742,0.73,0.34
10:27:42,4.734,0.8744,0.74,0.36
10:27:43,4.734,0.8677,0.73,0.36
10:27:44,4.734,0.8691,0.73,0.37
10:27:45,4.734,0.8679,0.64,0.3
10:27:46,4.734,0.8754,0.75,0.36
10:27:47,4.734,0.8744,0.75,0.36
10:27:48,4.733,0.8745,0.75,0.36
10:27:49,4.731,0.8745,0.75,0.36
10:27:50,4.732,0.8756,0.75,0.36
10:27:51,4.734,0.8752,0.73,0.36
10:27:52,4.734,0.8752,0.73,0.35
10:27:53,4.734,0.8749,0.72,0.35
10:27:54,4.735,0.8701,0.74,0.36
10:27:56,4.735,0.8723,0.73,0.36
10:27:57,4.735,0.8786,0.73,0.35
10:27:58,4.735,0.8782,0.75,0.36
10:27:59,4.734,0.8782,0.75,0.36
10:28:00,4.733,0.8796,0.75,0.36
10:28:01,4.733,0.8798,0.74,0.35
10:28:02,4.736,0.8811,0.69,0.33
10:28:03,4.736,0.8811,0.74,0.37
10:28:04,4.736,0.8798,0.73,0.37
10:28:05,4.737,0.8748,0.74,0.36
10:28:06,4.737,0.8729,0.73,0.36
10:28:07,4.737,0.874,0.7,0.35
10:28:08,4.736,0.8806,0.74,0.36
10:28:09,4.737,0.8809,0.74,0.35
10:28:10,4.737,0.8809,0.75,0.36
10:28:11,4.736,0.8809,0.75,0.36
10:28:12,4.734,0.8829,0.75,0.36
10:28:13,4.736,0.8826,0.74,0.35
10:28:14,4.737,0.8828,0.73,0.34
10:28:15,4.737,0.8828,0.75,0.35
10:28:16,4.738,0.8825,0.75,0.36
10:28:17,4.738,0.8776,0.75,0.36
10:28:18,4.738,0.8837,0.74,0.35
10:28:19,4.738,0.8861,0.69,0.33
10:28:20,4.738,0.8859,0.71,0.36
10:28:21,4.737,0.8855,0.73,0.36
10:28:22,4.735,0.8841,0.73,0.37
10:28:23,4.736,0.8841,0.7,0.34
10:28:24,4.737,0.8857,0.64,0.31
10:28:25,4.738,0.8857,0.73,0.38
10:28:26,4.738,0.8835,0.73,0.36
10:28:27,4.739,0.879,0.74,0.37
10:28:28,4.739,0.8853,0.74,0.36
10:28:29,4.739,0.88,0.73,0.36
10:28:30,4.738,0.8888,0.73,0.35
10:28:31,4.738,0.8873,0.73,0.37
10:28:32,4.737,0.8872,0.72,0.35
10:28:33,4.738,0.8855,0.73,0.37
10:28:34,4.734,0.8855,0.73,0.35
10:28:35,4.738,0.8855,0.72,0.35
10:28:36,4.738,0.8855,0.73,0.37
10:28:37,4.738,0.8817,0.74,0.37
10:28:38,4.738,0.8835,0.73,0.37
10:28:39,4.739,0.8792,0.72,0.35
10:28:40,4.739,0.8867,0.71,0.33
10:28:41,4.739,0.8865,0.75,0.35
10:28:42,4.737,0.889,0.75,0.36
10:28:43,4.739,0.8885,0.75,0.36
10:28:44,4.736,0.8887,0.73,0.34
10:28:45,4.739,0.889,0.66,0.31
10:28:46,4.74,0.889,0.75,0.36
10:28:47,4.739,0.8887,0.75,0.36
10:28:48,4.739,0.8843,0.75,0.36
10:28:49,4.739,0.879,0.75,0.36
10:28:50,4.739,0.8802,0.75,0.36
10:28:51,4.739,0.8867,0.74,0.35
10:28:52,4.739,0.8868,0.74,0.36
10:28:53,4.739,0.8881,0.75,0.35
10:28:54,4.736,0.8894,0.75,0.34
10:28:55,4.737,0.8884,0.75,0.36
10:28:56,4.737,0.8902,0.74,0.35
10:28:57,4.74,0.89,0.71,0.33
10:28:58,4.74,0.89,0.72,0.35
10:28:59,4.74,0.8879,0.75,0.36
10:29:00,4.74,0.8829,0.75,0.36
10:29:01,4.739,0.8811,0.75,0.36
10:29:02,4.74,0.8837,0.75,0.36
10:29:03,4.739,0.8881,0.74,0.36
10:29:04,4.74,0.8894,0.73,0.35
10:29:05,4.74,0.8881,0.73,0.37
10:29:06,4.738,0.8881,0.74,0.36
10:29:07,4.736,0.8882,0.73,0.37
10:29:08,4.739,0.8883,0.73,0.36
10:29:09,4.74,0.8883,0.71,0.34
10:29:10,4.739,0.8883,0.73,0.37
10:29:11,4.739,0.8853,0.73,0.37
10:29:12,4.739,0.8809,0.73,0.37
10:29:13,4.739,0.8851,0.72,0.35
10:29:14,4.738,0.8851,0.68,0.33
10:29:15,4.738,0.8869,0.74,0.37
10:29:16,4.737,0.887,0.73,0.37
10:29:17,4.737,0.8886,0.73,0.37
10:29:18,4.739,0.8898,0.69,0.35
10:29:19,4.74,0.8901,0.61,0.3
10:29:20,4.74,0.8901,0.73,0.36
10:29:21,4.74,0.8879,0.74,0.36
10:29:22,4.741,0.8843,0.74,0.36
10:29:23,4.741,0.8904,0.67,0.32
10:29:24,4.741,0.8908,0.73,0.35
10:29:25,4.741,0.8924,0.73,0.37
10:29:26,4.74,0.8924,0.73,0.37
10:29:27,4.738,0.8912,0.73,0.37
10:29:28,4.74,0.8909,0.73,0.35
10:29:29,4.74,0.8892,0.73,0.35
10:29:30,4.74,0.8892,0.73,0.37
10:29:31,4.739,0.8855,0.72,0.36
10:29:32,4.739,0.8807,0.73,0.34
10:29:33,4.739,0.8853,0.73,0.37
10:29:34,4.739,0.8784,0.72,0.35
10:29:35,4.739,0.8859,0.71,0.33
10:29:36,4.739,0.8858,0.75,0.36
10:29:37,4.738,0.8861,0.75,0.36
10:29:38,4.738,0.8861,0.75,0.36
10:29:39,4.736,0.8863,0.75,0.35
10:29:40,4.736,0.8853,0.65,0.3
10:29:41,4.739,0.885,0.73,0.36
10:29:42,4.738,0.885,0.74,0.47
10:29:43,4.738,0.8845,0.73,0.36
10:29:44,4.738,0.876,0.71,0.36
10:29:45,4.739,0.8776,0.73,0.35
10:29:46,4.739,0.8849,0.74,0.35
10:29:47,4.739,0.8847,0.75,0.36
10:29:48,4.738,0.8863,0.75,0.36
10:29:49,4.736,0.8865,0.75,0.36
10:29:50,4.736,0.8865,0.74,0.36
10:29:51,4.736,0.8847,0.73,0.35
10:29:52,4.738,0.8849,0.69,0.32
10:29:53,4.738,0.8849,0.75,0.36
10:29:54,4.738,0.8817,0.75,0.36
10:29:55,4.738,0.8774,0.75,0.36
10:29:56,4.738,0.8758,0.71,0.34
10:29:57,4.737,0.8825,0.62,0.3
10:29:58,4.737,0.8804,0.75,0.36
10:29:59,4.736,0.8807,0.75,0.36
10:30:00,4.734,0.8808,0.75,0.36
10:30:01,4.735,0.8809,0.75,0.36
10:30:02,4.734,0.8811,0.75,0.36
10:30:03,4.736,0.8812,0.73,0.35
10:30:04,4.737,0.8811,0.72,0.34
10:30:05,4.737,0.8811,0.75,0.35
10:30:06,4.737,0.8788,0.75,0.36
10:30:07,4.737,0.8742,0.73,0.38
10:30:08,4.737,0.8786,0.71,0.35
10:30:09,4.736,0.88,0.68,0.32
10:30:10,4.736,0.8788,0.69,0.35
10:30:11,4.736,0.8784,0.73,0.37
10:30:12,4.734,0.8782,0.73,0.37
10:30:13,4.736,0.8779,0.69,0.33
10:30:14,4.736,0.8783,0.75,0.36
10:30:15,4.736,0.8783,0.75,0.36
10:30:16,4.735,0.8754,0.74,0.36
10:30:17,4.736,0.8703,0.74,0.35
10:30:18,4.735,0.8746,0.75,0.35
10:30:19,4.736,0.8707,0.74,0.36
10:30:20,4.736,0.8778,0.74,0.35
10:30:21,4.736,0.8758,0.75,0.36
10:30:22,4.735,0.8758,0.72,0.35
10:30:23,4.735,0.8748,0.75,0.36
10:30:24,4.734,0.877,0.74,0.35
10:30:25,4.736,0.878,0.71,0.35
10:30:26,4.736,0.878,0.73,0.36
10:30:27,4.736,0.8748,0.73,0.37
10:30:28,4.736,0.8768,0.73,0.36
10:30:29,4.737,0.8727,0.72,0.35
10:30:30,4.737,0.8792,0.68,0.33
10:30:31,4.737,0.8802,0.74,0.36
10:30:32,4.736,0.8813,0.73,0.37
10:30:33,4.736,0.8786,0.73,0.37
10:30:34,4.735,0.8796,0.73,0.37
10:30:35,4.735,0.8778,0.62,0.3
10:30:36,4.736,0.8779,0.73,0.35
10:30:37,4.736,0.8779,0.73,0.36
10:30:38,4.737,0.8781,0.73,0.37
10:30:39,4.737,0.8715,0.74,0.37
10:30:40,4.736,0.8703,0.73,0.37
10:30:41,4.736,0.8723,0.73,0.35
10:30:42,4.736,0.8778,0.7,0.34
10:30:43,4.736,0.8756,0.73,0.37
10:30:44,4.735,0.8755,0.73,0.37
10:30:45,4.734,0.874,0.73,0.37
10:30:46,4.734,0.8766,0.72,0.34
10:30:47,4.735,0.8762,0.68,0.32
10:30:48,4.735,0.8762,0.69,0.36
10:30:49,4.735,0.8715,0.73,0.36
10:30:50,4.735,0.8673,0.73,0.35
10:30:51,4.734,0.8652,0.73,0.36
10:30:52,4.734,0.8653,0.73,0.37
10:30:53,4.734,0.8701,0.73,0.36
10:30:54,4.733,0.8713,0.72,0.35
10:30:55,4.733,0.871,0.73,0.37
10:30:56,4.733,0.8712,0.73,0.34
10:30:57,4.734,0.8711,0.73,0.37
10:30:58,4.733,0.8715,0.73,0.35
10:30:59,4.733,0.8715,0.7,0.34
10:31:00,4.733,0.8715,0.73,0.37
10:31:01,4.733,0.8677,0.73,0.36
10:31:02,4.734,0.8614,0.73,0.35
10:31:03,4.736,0.8673,0.73,0.35
10:31:04,4.734,0.8618,0.66,0.32
10:31:05,4.735,0.8677,0.73,0.36
10:31:06,4.735,0.8661,0.73,0.37
10:31:07,4.734,0.8646,0.74,0.36
10:31:08,4.735,0.8646,0.73,0.35
10:31:09,4.733,0.8643,0.75,0.36
10:31:10,4.733,0.8644,0.75,0.36
10:31:11,4.735,0.8655,0.73,0.34
10:31:12,4.735,0.8655,0.75,0.36
10:31:13,4.735,0.8642,0.75,0.36
10:31:14,4.735,0.8571,0.75,0.36
10:31:15,4.735,0.8574,0.74,0.35
10:31:16,4.735,0.8648,0.69,0.33
10:31:17,4.735,0.8644,0.74,0.36
10:31:18,4.736,0.8648,0.73,0.36
10:31:19,4.733,0.8647,0.73,0.36
10:31:20,4.733,0.8657,0.73,0.36
10:31:21,4.733,0.8652,0.63,0.31
10:31:22,4.735,0.864,0.73,0.36
10:31:23,4.734,0.864,0.73,0.37
10:31:24,4.734,0.859,0.73,0.37
10:31:25,4.734,0.8539,0.73,0.37
10:31:26,4.734,0.8523,0.73,0.37
10:31:27,4.734,0.8551,0.73,0.37
10:31:28,4.734,0.8598,0.71,0.35
10:31:29,4.734,0.8608,0.66,0.32
10:31:30,4.734,0.8604,0.73,0.37
10:31:31,4.733,0.8601,0.73,0.37
10:31:32,4.731,0.8598,0.73,0.37
10:31:33,4.733,0.8601,0.68,0.33
10:31:34,4.734,0.8603,0.73,0.35
10:31:35,4.734,0.8603,0.73,0.36
10:31:36,4.734,0.858,0.73,0.36
10:31:37,4.734,0.8535,0.73,0.37
10:31:38,4.734,0.8588,0.64,0.31
10:31:39,4.734,0.8612,0.73,0.35
10:31:40,4.734,0.8613,0.73,0.36
10:31:41,4.733,0.8592,0.73,0.35
10:31:42,4.731,0.8604,0.73,0.37
10:31:43,4.734,0.8606,0.73,0.35
10:31:44,4.734,0.8604,0.73,0.35
10:31:45,4.734,0.8604,0.73,0.37
10:31:46,4.734,0.8582,0.72,0.36
10:31:47,4.734,0.8535,0.73,0.36
10:31:48,4.734,0.8577,0.73,0.35
10:31:49,4.734,0.8521,0.72,0.35
10:31:50,4.734,0.859,0.68,0.33
