UnixTime,GasData
1592860081,439.0
1592860082,429.0
1592860083,439.0
1592860084,421.0
1592860085,427.0
1592860086,432.0
1592860087,433.0
1592860088,436.0
1592860089,425.0
1592860090,425.0
1592860091,428.0
1592860092,431.0
1592860093,434.0
1592860094,437.0
1592860095,421.0
1592860096,433.0
1592860097,428.0
1592860098,424.0
1592860099,428.0
1592860100,430.0
1592860101,424.0
1592860102,436.0
1592860103,430.0
1592860104,423.0
1592860105,422.0
1592860106,426.0
1592860107,429.0
1592860108,424.0
1592860109,421.0
1592860110,433.0
1592860111,437.0
1592860112,428.0
1592860113,428.0
1592860114,433.0
1592860115,438.0
1592860116,421.0
1592860117,435.0
1592860118,433.0
1592860119,425.0
1592860120,434.0
1592860121,423.0
1592860122,436.0
1592860123,425.0
1592860124,429.0
1592860125,435.0
1592860126,434.0
1592860127,429.0
1592860128,421.0
1592860129,437.0
1592860130,435.0
1592860131,425.0
1592860132,424.0
1592860133,431.0
1592860134,438.0
1592860135,428.0
1592860136,423.0
1592860137,425.0
1592860138,422.0
1592860139,432.0
1592860140,426.0
1592860141,436.0
1592860142,437.0
1592860143,438.0
1592860144,424.0
1592860145,421.0
1592860146,437.0
1592860147,431.0
1592860148,428.0
1592860149,437.0
1592860150,438.0
1592860151,437.0
1592860152,437.0
1592860153,434.0
1592860154,424.0
1592860155,429.0
1592860156,431.0
1592860157,425.0
1592860158,435.0
1592860159,435.0
1592860160,438.0
1592860161,422.0
1592860162,439.0
1592860163,428.0
1592860164,432.0
1592860165,420.0
1592860166,437.0
1592860167,434.0
1592860168,428.0
1592860169,435.0
1592860170,428.0
1592860171,433.0
1592860172,430.0
1592860173,426.0
1592860174,422.0
1592860175,422.0
1592860176,425.0
1592860177,422.0
1592860178,432.0
1592860179,427.0
1592860180,421.0
1592860181,435.0
1592860182,432.0
1592860183,431.0
1592860184,421.0
1592860185,430.0
1592860186,431.0
1592860187,438.0
1592860188,437.0
1592860189,436.0
1592860190,430.0
1592860191,420.0
1592860192,439.0
1592860193,435.0
1592860194,426.0
1592860195,432.0
1592860196,438.0
1592860197,435.0
1592860198,439.0
1592860199,434.0
1592860200,423.0
1592860201,429.0
1592860202,420.0
1592860203,425.0
1592860204,426.0
1592860205,423.0
1592860206,426.0
1592860207,433.0
1592860208,430.0
1592860209,438.0
1592860210,434.0
1592860211,420.0
1592860212,424.0
1592860213,426.0
1592860214,434.0
1592860215,426.0
1592860216,434.0
1592860217,423.0
1592860218,438.0
1592860219,424.0
1592860220,430.0
1592860221,430.0
1592860222,439.0
1592860223,423.0
1592860224,427.0
1592860225,425.0
1592860226,437.0
1592860227,432.0
1592860228,439.0
1592860229,427.0
1592860230,425.0
1592860231,436.0
1592860232,425.0
1592860233,423.0
1592860234,420.0
1592860235,424.0
1592860236,428.0
1592860237,435.0
1592860238,435.0
1592860239,425.0
1592860240,434.0
1592860241,422.0
1592860242,431.0
1592860243,439.0
1592860244,432.0
1592860245,424.0
1592860246,435.0
1592860247,438.0
1592860248,436.0
1592860249,432.0
1592860250,435.0
1592860251,431.0
1592860252,433.0
1592860253,429.0
1592860254,437.0
1592860255,433.0
1592860256,427.0
1592860257,425.0
1592860258,430.0
1592860259,422.0
1592860260,431.0
1592860261,428.0
1592860262,437.0
1592860263,421.0
1592860264,425.0
1592860265,435.0
1592860266,428.0
1592860267,435.0
1592860268,436.0
1592860269,427.0
1592860270,439.0
1592860271,434.0
1592860272,431.0
1592860273,436.0
1592860274,421.0
1592860275,432.0
1592860276,420.0
1592860277,434.0
1592860278,424.0
1592860279,435.0
1592860280,429.0
1592860281,427.0
1592860282,435.0
1592860283,433.0
1592860284,429.0
1592860285,420.0
1592860286,435.0
1592860287,435.0
1592860288,426.0
1592860289,423.0
1592860290,422.0
1592860291,436.0
1592860292,428.0
1592860293,429.0
1592860294,431.0
1592860295,424.0
1592860296,438.0
1592860297,428.0
1592860298,437.0
1592860299,431.0
1592860300,429.0
1592860301,423.0
1592860302,431.0
1592860303,431.0
1592860304,434.0
1592860305,439.0
1592860306,435.0
1592860307,429.0
1592860308,420.0
1592860309,429.0
1592860310,423.0
1592860311,434.0
1592860312,420.0
1592860313,437.0
1592860314,425.0
1592860315,437.0
1592860316,425.0
1592860317,420.0
1592860318,436.0
1592860319,424.0
1592860320,437.0
1592860321,428.0
1592860322,424.0
1592860323,430.0
1592860324,430.0
1592860325,436.0
1592860326,432.0
1592860327,434.0
1592860328,437.0
1592860329,424.0
1592860330,421.0
1592860331,428.0
1592860332,425.0
1592860333,438.0
1592860334,439.0
1592860335,429.0
1592860336,429.0
1592860337,433.0
1592860338,423.0
1592860339,427.0
1592860340,427.0
1592860341,433.0
1592860342,422.0
1592860343,425.0
1592860344,436.0
1592860345,433.0
1592860346,424.0
1592860347,430.0
1592860348,426.0
1592860349,420.0
1592860350,424.0
1592860351,430.0
1592860352,425.0
1592860353,436.0
1592860354,438.0
1592860355,435.0
1592860356,433.0
1592860357,437.0
1592860358,436.0
1592860359,438.0
1592860360,426.0
1592860361,437.0
1592860362,431.0
1592860363,438.0
1592860364,434.0
1592860365,439.0
1592860366,437.0
1592860367,433.0
1592860368,431.0
1592860369,420.0
1592860370,422.0
1592860371,433.0
1592860372,437.0
1592860373,431.0
1592860374,428.0
1592860375,429.0
1592860376,433.0
1592860377,437.0
1592860378,424.0
1592860379,438.0
1592860380,420.0
1592860381,434.0
1592860382,420.0
1592860383,435.0
1592860384,427.0
1592860385,420.0
1592860386,430.0
1592860387,435.0
1592860388,426.0
1592860389,427.0
1592860390,438.0
1592860391,420.0
1592860392,426.0
1592860393,435.0
1592860394,437.0
1592860395,433.0
1592860396,434.0
1592860397,433.0
1592860398,420.0
1592860399,434.0
1592860400,438.0
1592860401,437.0
1592860402,425.0
1592860403,429.0
1592860404,435.0
1592860405,423.0
1592860406,422.0
1592860407,437.0
1592860408,423.0
1592860409,439.0
1592860410,427.0
1592860411,427.0
1592860412,429.0
1592860413,435.0
1592860414,423.0
1592860415,433.0
1592860416,423.0
1592860417,428.0
1592860418,425.0
1592860419,438.0
1592860420,439.0
1592860421,426.0
1592860422,430.0
1592860423,424.0
1592860424,432.0
1592860425,433.0
1592860426,423.0
1592860427,437.0
1592860428,420.0
1592860429,430.0
1592860430,431.0
1592860431,420.0
1592860432,423.0
1592860433,420.0
1592860434,420.0
1592860435,433.0
1592860436,438.0
1592860437,423.0
1592860438,436.0
1592860439,430.0
1592860440,434.0
1592860441,420.0
1592860442,439.0
1592860443,432.0
1592860444,434.0
1592860445,429.0
1592860446,422.0
1592860447,429.0
1592860448,431.0
1592860449,430.0
1592860450,439.0
1592860451,423.0
1592860452,430.0
1592860453,420.0
1592860454,423.0
1592860455,430.0
1592860456,431.0
1592860457,429.0
1592860458,438.0
1592860459,426.0
1592860460,439.0
1592860461,430.0
1592860462,421.0
1592860463,436.0
1592860464,424.0
1592860465,424.0
1592860466,438.0
1592860467,436.0
1592860468,431.0
1592860469,424.0
1592860470,420.0
1592860471,438.0
1592860472,431.0
1592860473,420.0
1592860474,423.0
1592860475,431.0
1592860476,421.0
1592860477,425.0
1592860478,420.0
1592860479,438.0
1592860480,434.0
1592860481,429.0
1592860482,433.0
1592860483,420.0
1592860484,425.0
1592860485,432.0
1592860486,423.0
1592860487,428.0
1592860488,437.0
1592860489,428.0
1592860490,430.0
1592860491,424.0
1592860492,435.0
1592860493,437.0
1592860494,431.0
1592860495,430.0
1592860496,426.0
1592860497,430.0
1592860498,433.0
1592860499,433.0
1592860500,425.0
1592860501,420.0
1592860502,422.0
1592860503,423.0
1592860504,432.0
1592860505,427.0
1592860506,421.0
1592860507,430.0
1592860508,420.0
1592860509,439.0
1592860510,427.0
1592860511,431.0
1592860512,427.0
1592860513,434.0
1592860514,425.0
1592860515,421.0
1592860516,437.0
1592860517,428.0
1592860518,422.0
1592860519,435.0
1592860520,434.0
1592860521,425.0
1592860522,433.0
1592860523,420.0
1592860524,431.0
1592860525,439.0
1592860526,434.0
1592860527,425.0
1592860528,429.0
1592860529,433.0
1592860530,429.0
1592860531,426.0
1592860532,436.0
1592860533,424.0
1592860534,420.0
1592860535,438.0
1592860536,432.0
1592860537,420.0
1592860538,436.0
1592860539,420.0
1592860540,427.0
1592860541,432.0
1592860542,439.0
1592860543,438.0
1592860544,421.0
1592860545,431.0
1592860546,436.0
1592860547,431.0
1592860548,431.0
1592860549,428.0
1592860550,431.0
1592860551,421.0
1592860552,425.0
1592860553,420.0
1592860554,420.0
1592860555,438.0
1592860556,433.0
1592860557,427.0
1592860558,430.0
1592860559,431.0
1592860560,423.0
