1,0,1644821259,777,22,37,183,0,4768,0,3.23
1,0,1644821262,777,22,37,155,0,4768,0,3.34
1,0,1644821265,777,22,37,196,0,4768,0,3.26
1,0,1644821268,777,22,37,216,0,4768,0,3.25
1,0,1644821271,777,22,37,162,0,4768,0,3.23
1,0,1644821274,776,22,37,178,0,4768,0,3.43
1,0,1644821277,775,22,37,174,0,4768,0,3.18
1,0,1644821280,775,22,37,220,0,4768,0,3.28
1,0,1644821283,775,22,36,171,0,4768,0,3.23
1,0,1644821286,776,22,36,225,0,4768,0,3.2
1,0,1644821289,776,22,36,228,0,4768,0,3.22
1,0,1644821292,776,22,37,212,0,4768,0,3.11
1,0,1644821295,777,22,37,160,0,4768,0,3.22
1,0,1644821298,775,22,37,148,0,4768,0,3.28
1,0,1644821301,775,22,37,174,0,4768,0,3.34
1,0,1644821304,775,22,36,152,0,4768,0,3.2
1,0,1644821307,773,22,37,240,0,4768,0,3.07
1,0,1644821310,772,22,36,165,0,4768,0,3.47
1,0,1644821313,772,22,36,192,0,4768,0,3.27
1,0,1644821316,773,22,36,227,0,4768,0,3.27
1,0,1644821319,772,22,36,237,0,4768,0,3.28
1,0,1644821322,772,22,36,226,0,4768,0,3.13
1,0,1644821325,772,22,36,164,0,4768,0,3.26
1,0,1644821328,773,22,36,254,0,4768,0,3.32
1,0,1644821331,773,22,36,176,0,4768,0,3.49
1,0,1644821334,772,22,36,227,0,4768,0,3.29
1,0,1644821337,771,22,36,232,0,4768,0,3.21
1,0,1644821340,771,22,36,173,0,4768,0,3.25
1,0,1644821343,771,22,36,152,0,4768,0,3.39
1,0,1644821346,771,22,36,203,0,4768,0,3.32
1,0,1644821349,771,22,36,222,0,4768,0,3.3
1,0,1644821352,771,22,36,152,0,4768,0,3.32
1,0,1644821355,771,22,36,204,0,4768,0,3.3
1,0,1644821358,771,22,37,221,0,4768,0,3.32
1,0,1644821361,771,22,37,223,0,4768,0,3.12
1,0,1644821364,770,22,37,169,0,4768,0,3.25
1,0,1644821367,771,22,37,159,0,4768,0,3.24
1,0,1644821370,771,22,37,225,0,4768,0,3.29
1,0,1644821373,771,22,36,220,0,4768,0,3.11
1,0,1644821376,772,22,36,163,0,4768,0,3.24
1,0,1644821379,773,22,36,152,0,4768,0,3.25
1,0,1644821382,773,22,36,172,0,4768,0,3.42
1,0,1644821385,774,22,36,216,0,4768,0,3.33
1,0,1644821388,774,22,36,118,0,4768,0,3.28
1,0,1644821391,774,22,36,338,0,4768,0,3.29
1,0,1644821394,774,22,36,251,0,4768,0,3.11
1,0,1644821397,773,22,37,136,0,4768,0,3.23
1,0,1644821400,773,22,37,185,0,4768,0,3.29
1,0,1644821403,773,22,37,250,0,4768,0,3.31
1,0,1644821406,774,22,37,231,0,4768,0,3.03
1,0,1644821409,774,22,37,158,0,4768,0,3.24
1,0,1644821412,773,22,36,193,0,4768,0,3.26
1,0,1644821415,773,22,36,95,0,4768,0,3.31
1,0,1644821418,773,22,36,233,0,4768,0,3.36
1,0,1644821421,774,22,36,236,0,4768,0,3.28
1,0,1644821424,774,22,36,236,0,4768,0,3.27
1,0,1644821427,773,22,36,210,0,4768,0,3.22
1,0,1644821430,773,22,36,148,0,4768,0,3.31
1,0,1644821433,773,22,36,217,0,4768,0,3.32
1,0,1644821436,773,22,36,227,0,4768,0,3.26
1,0,1644821439,774,22,36,234,0,4768,0,3.31
1,0,1644821442,773,22,36,155,0,4768,0,3.3
1,0,1644821445,774,22,36,213,0,4768,0,3.31
1,0,1644821448,775,22,36,244,0,4768,0,3.3
1,0,1644821451,775,22,36,161,0,4768,0,3.44
1,0,1644821454,775,22,36,231,0,4768,0,3.17
1,0,1644821457,776,22,36,214,0,4768,0,3.15
1,0,1644821460,775,22,36,161,0,4768,0,3.26
1,0,1644821463,774,22,36,225,0,4768,0,3.49
1,0,1644821466,775,22,36,157,0,4768,0,3.37
1,0,1644821469,774,22,36,215,0,4768,0,3.31
1,0,1644821472,774,22,36,229,0,4768,0,3.2
1,0,1644821475,773,22,36,169,0,4768,0,3.2
1,0,1644821478,772,22,36,237,0,4768,0,3.21
1,0,1644821481,772,22,36,194,0,4768,0,3.5
1,0,1644821484,773,22,36,189,0,4768,0,3.44
1,0,1644821487,773,22,36,212,0,4768,0,3.19
1,0,1644821490,774,22,36,245,0,4768,0,3.28
1,0,1644821493,777,22,36,187,0,4768,0,3.4
1,0,1644821496,777,22,36,207,0,4768,0,3.34
1,0,1644821499,778,22,36,162,0,4768,0,3.2
1,0,1644821502,780,22,36,224,0,4768,0,3.14
1,0,1644821505,779,22,36,149,0,4768,0,3.21
1,0,1644821508,780,22,36,146,0,4768,0,3.32
1,0,1644821511,781,22,36,169,0,4768,0,3.22
1,0,1644821514,781,22,36,224,0,4768,0,3.15
1,0,1644821517,782,22,36,149,0,4768,0,3.33
1,0,1644821520,784,22,36,148,0,4768,0,3.32
1,0,1644821523,787,22,36,160,0,4768,0,3.24
1,0,1644821526,791,22,36,149,0,4768,0,3.36
1,0,1644821529,794,22,36,177,0,4768,0,3.22
1,0,1644821532,806,22,36,226,0,4768,0,3.28
1,0,1644821535,817,22,36,151,0,4768,0,3.2
1,0,1644821538,832,22,36,174,0,4768,0,3.22
1,0,1644821541,834,22,36,154,0,4768,0,3.31
1,0,1644821544,838,22,36,217,0,4768,0,3.3
1,0,1644821547,835,22,36,165,0,4768,0,3.27
1,0,1644821550,833,22,36,229,0,4768,0,3.29
1,0,1644821553,831,22,36,173,0,4768,0,3.25
1,0,1644821556,827,22,36,144,0,4768,0,3.24
1,0,1644821559,825,22,36,228,0,4768,0,3.22
1,0,1644821562,819,22,36,223,0,4768,0,3.15
1,0,1644821565,817,22,36,209,0,4768,0,3.19
1,0,1644821568,811,22,36,161,0,4768,0,3.22
1,0,1644821571,811,22,36,227,0,4768,0,3.45
1,0,1644821574,811,22,36,174,0,4768,0,3.33
1,0,1644821577,811,22,35,224,0,4768,0,3.29
1,0,1644821580,812,22,35,225,0,4768,0,3.22
1,0,1644821583,808,22,35,146,0,4768,0,3.22
1,0,1644821586,807,22,35,144,0,4768,0,3.24
1,0,1644821589,808,22,36,223,0,4768,0,3.3
1,0,1644821592,808,22,36,208,0,4768,0,3.25
1,0,1644821595,807,22,36,160,0,4768,0,3.43
1,0,1644821598,807,22,36,194,0,4768,0,3.29
1,0,1644821601,805,22,36,212,0,4768,0,3.31
1,0,1644821604,803,22,36,227,0,4768,0,3.27
1,0,1644821607,802,22,36,145,0,4768,0,3.18
1,0,1644821610,801,22,36,196,0,4768,0,3.21
1,0,1644821613,800,22,36,167,0,4768,0,3.24
1,0,1644821616,799,22,36,153,0,4768,0,3.24
1,0,1644821619,798,22,36,228,0,4768,0,3.38
1,0,1644821622,801,22,36,160,0,4768,0,3.39
1,0,1644821625,801,22,36,226,0,4768,0,3.27
1,0,1644821628,798,22,36,227,0,4768,0,3.25
1,0,1644821631,796,22,36,162,0,4768,0,3.43
1,0,1644821634,796,22,36,214,0,4768,0,3.33
1,0,1644821637,794,22,37,227,0,4768,0,3.29
1,0,1644821640,794,22,36,221,0,4768,0,3.15
1,0,1644821643,793,22,36,161,0,4768,0,3.22
1,0,1644821646,792,22,36,183,0,4768,0,3.25
1,0,1644821649,792,22,36,170,0,4768,0,3.34
1,0,1644821652,794,22,36,217,0,4768,0,3.33
1,0,1644821655,793,22,36,168,0,4768,0,3.22
1,0,1644821658,791,22,36,232,0,4768,0,3.15
1,0,1644821661,789,22,36,170,0,4768,0,3.23
1,0,1644821664,787,22,36,157,0,4768,0,3.28
1,0,1644821667,783,22,36,230,0,4768,0,3.32
1,0,1644821670,781,22,36,148,0,4768,0,3.27
1,0,1644821673,771,22,36,214,0,4768,0,3.28
1,0,1644821676,763,22,36,227,0,4768,0,3.2
1,0,1644821679,766,22,36,151,0,4768,0,3.2
1,0,1644821682,759,22,36,153,0,4768,0,3.24
1,0,1644821685,756,22,36,178,0,4768,0,3.31
1,0,1644821688,750,22,36,223,0,4768,0,3.26
1,0,1644821691,751,22,36,149,0,4768,0,3.25
1,0,1644821694,752,22,36,149,0,4768,0,3.26
1,0,1644821697,751,22,36,167,0,4768,0,3.42
1,0,1644821700,757,22,36,213,0,4768,0,3.33
1,0,1644821703,757,22,36,146,0,4768,0,3.29
1,0,1644821706,755,22,36,153,0,4768,0,3.4
1,0,1644821709,753,22,36,144,0,4768,0,3.41
1,0,1644821712,755,22,36,180,0,4768,0,3.4
1,0,1644821715,753,22,36,181,0,4768,0,3.28
1,0,1644821718,752,22,36,170,0,4768,0,3.21
1,0,1644821721,750,22,35,153,0,4768,0,3.31
1,0,1644821724,751,22,35,155,0,4768,0,3.34
1,0,1644821727,751,23,36,217,0,4768,0,3.32
1,0,1644821730,752,22,36,227,0,4768,0,3.18
1,0,1644821733,751,23,36,180,0,4768,0,3.23
1,0,1644821736,750,22,36,158,0,4768,0,3.26
1,0,1644821739,750,23,35,160,0,4768,0,3.43
1,0,1644821742,749,23,35,184,0,4768,0,3.28
1,0,1644821745,747,23,35,227,0,4768,0,3.24
1,0,1644821748,746,23,35,200,0,4768,0,3.29
1,0,1644821751,746,23,36,147,0,4768,0,3.22
1,0,1644821754,746,22,36,229,0,4768,0,3.45
1,0,1644821757,744,22,36,199,0,4768,0,3.28
1,0,1644821760,744,22,36,222,0,4768,0,3.3
1,0,1644821763,745,23,36,145,0,4768,0,3.31
1,0,1644821766,744,23,36,156,0,4768,0,3.45
1,0,1644821769,745,23,36,219,0,4768,0,3.04
1,0,1644821772,744,23,36,207,0,4768,0,3.07
1,0,1644821775,744,23,36,164,0,4768,0,3.18
1,0,1644821778,745,23,36,218,0,4768,0,3.37
1,0,1644821781,745,23,36,163,0,4768,0,3.44
1,0,1644821784,746,23,36,221,0,4768,0,3.29
1,0,1644821787,744,22,36,224,0,4768,0,3.28
1,0,1644821790,744,23,36,150,0,4768,0,3.24
1,0,1644821793,742,23,36,152,0,4768,0,3.3
1,0,1644821796,743,23,36,159,0,4768,0,3.45
1,0,1644821799,742,23,36,185,0,4768,0,3.24
1,0,1644821802,742,23,36,155,0,4768,0,3.3
1,0,1644821805,743,23,36,158,0,4768,0,3.32
1,0,1644821808,743,23,36,182,0,4768,0,3.32
1,0,1644821811,743,23,36,227,0,4768,0,3.27
1,0,1644821814,742,23,36,146,0,4768,0,3.28
1,0,1644821817,742,23,35,177,0,4768,0,3.22
1,0,1644821820,743,23,35,160,0,4768,0,3.29
1,0,1644821823,743,23,35,167,0,4768,0,3.5
1,0,1644821826,743,23,35,178,0,4768,0,3.28
1,0,1644821829,743,23,35,158,0,4768,0,3.17
1,0,1644821832,743,23,36,164,0,4768,0,3.25
1,0,1644821835,743,23,36,166,0,4768,0,3.42
1,0,1644821838,743,23,36,163,0,4768,0,3.22
1,0,1644821841,745,23,36,148,0,4768,0,3.32
1,0,1644821844,745,23,36,153,0,4768,0,3.38
1,0,1644821847,744,23,36,176,0,4768,0,3.3
1,0,1644821850,744,23,36,115,0,4768,0,3.09
1,0,1644821853,744,23,36,151,0,4768,0,3.21
1,0,1644821856,743,23,36,141,0,4768,0,3.29
1,0,1644821859,744,23,36,167,0,4768,0,3.28
1,0,1644821862,743,23,36,195,0,4768,0,3.24
1,0,1644821865,745,23,36,214,0,4768,0,3.08
1,0,1644821868,744,23,35,149,0,4768,0,3.29
1,0,1644821871,745,23,36,155,0,4768,0,3.34
1,0,1644821874,746,23,36,193,0,4768,0,3.22
1,0,1644821877,745,23,36,152,0,4768,0,3.3
1,0,1644821880,746,23,36,158,0,4768,0,3.39
1,0,1644821883,745,23,36,219,0,4768,0,3.26
1,0,1644821886,746,23,36,140,0,4768,0,3.28
1,0,1644821889,746,23,36,225,0,4768,0,3.23
1,0,1644821892,747,23,36,192,0,4768,0,3.15
1,0,1644821895,746,23,36,159,0,4768,0,3.22
1,0,1644821898,746,23,36,222,0,4768,0,3.38
1,0,1644821901,747,23,36,211,0,4768,0,3.36
1,0,1644821904,747,23,36,160,0,4768,0,3.28
1,0,1644821907,747,23,36,147,0,4768,0,3.36
1,0,1644821910,748,23,36,220,0,4768,0,3.31
1,0,1644821913,748,22,36,148,0,4768,0,3.13
1,0,1644821916,748,22,36,189,0,4768,0,3.24
1,0,1644821919,748,22,36,224,0,4768,0,3.29
1,0,1644821922,748,22,36,229,0,4768,0,3.27
1,0,1644821925,748,22,36,148,0,4768,0,3.23
