946684816,16,0,180,1782,24,3.27,,,946684816,3,0,164,1025,24,3.23
946685632,3,0,200,1062,24,3.28,,,,,,,,,
946685635,3,0,200,1060,24,3.28,,,,,,,,,
946685638,3,0,198,1058,24,3.26,,,,,,,,,
946685641,3,0,199,1059,24,3.28,,,,,,,,,
946685644,3,0,199,1060,24,3.28,,,,,,,,,
946685647,3,0,186,1059,24,3.27,,,,,,,,,
946685650,3,0,187,1060,24,3.27,,,,,,,,,
946685653,3,0,190,1060,24,3.26,,,,,,,,,
946685656,3,0,188,1061,24,3.28,,,,,,,,,
946685659,3,0,189,1060,24,3.27,,,,,,,,,
946685662,3,0,187,1060,24,3.28,,,,,,,,,
946685665,3,0,195,1059,24,3.27,,,,,,,,,
946685668,3,0,188,1059,24,3.26,,,,,,,,,
946685671,3,0,188,1057,24,3.27,,,,,,,,,
946685674,3,0,188,1058,24,3.27,,,,,,,,,
946685677,3,0,200,1058,24,3.28,,,,,,,,,
946685680,3,0,200,1058,24,3.28,,,,,,,,,
946685683,3,0,190,1056,24,3.26,,,,,,,,,
946685686,3,0,187,1056,24,3.27,,,,,,,,,
946685689,3,0,200,1063,24,3.28,,,,,,,,,
946685692,3,0,187,1074,24,3.27,,,,,,,,,
946685695,3,0,191,1072,24,3.28,,,,,,,,,
946685698,3,0,187,1067,24,3.26,,,,,,,,,
946685701,3,0,191,1054,24,3.27,,,,,,,,,
946685704,3,0,190,1056,24,3.28,,,,,,,,,
946685707,3,0,187,1053,24,3.27,,,,,,,,,
946685710,3,0,196,1050,24,3.28,,,,,,,,,
946685713,3,0,195,1053,24,3.26,,,,,,,,,
946685716,3,0,197,1056,24,3.27,,,,,,,,,
946685719,3,0,188,1052,24,3.28,,,,,,,,,
946685722,3,0,200,1049,24,3.28,,,,,,,,,
946685725,3,0,200,1050,24,3.28,,,,,,,,,
946685728,3,0,187,1048,24,3.26,,,,,,,,,
946685731,3,0,200,1053,24,3.28,,,,,,,,,
946685734,3,0,191,1054,24,3.28,,,,,,,,,
946685737,3,0,187,1055,24,3.27,,,,,,,,,
946685740,3,0,188,1059,24,3.28,,,,,,,,,
946685743,3,0,200,1060,24,3.26,,,,,,,,,
946685746,3,0,196,1054,24,3.28,,,,,,,,,
946685749,3,0,189,1056,24,3.27,,,,,,,,,
946685752,3,0,196,1058,24,3.28,,,,,,,,,
946685755,3,0,187,1061,24,3.27,,,,,,,,,
946685758,3,0,196,1058,24,3.27,,,,,,,,,
946685761,3,0,189,1055,24,3.28,,,,,,,,,
946685764,3,0,200,1056,24,3.28,,,,,,,,,
946685767,3,0,187,1058,24,3.26,,,,,,,,,
946685770,3,0,200,1062,24,3.27,,,,,,,,,
946685773,3,0,199,1058,24,3.28,,,,,,,,,
946685776,3,0,194,1054,24,3.28,,,,,,,,,
946685779,3,0,187,1055,24,3.27,,,,,,,,,
946685782,3,0,188,1055,24,3.26,,,,,,,,,
946685785,3,0,195,1055,24,3.28,,,,,,,,,
946685788,3,0,201,1057,24,3.28,,,,,,,,,
946685791,3,0,197,1058,24,3.27,,,,,,,,,
946685794,3,0,200,1059,24,3.28,,,,,,,,,
946685797,3,0,200,1060,24,3.26,,,,,,,,,
946685800,3,0,191,1061,24,3.28,,,,,,,,,
946685803,3,0,187,1059,24,3.27,,,,,,,,,
946685806,3,0,196,1060,24,3.27,,,,,,,,,
946685809,3,0,197,1061,24,3.28,,,,,,,,,
946685812,3,0,191,1061,24,3.26,,,,,,,,,
946685815,3,0,199,1060,24,3.27,,,,,,,,,
946685818,3,0,186,1059,24,3.27,,,,,,,,,
946685821,3,0,200,1059,24,3.28,,,,,,,,,
946685824,3,0,199,1057,24,3.28,,,,,,,,,
946685827,3,0,200,1057,24,3.26,,,,,,,,,
946685830,3,0,199,1054,24,3.28,,,,,,,,,
946685833,3,0,197,1056,24,3.28,,,,,,,,,
946685836,3,0,188,1061,24,3.28,,,,,,,,,
946685839,3,0,200,1067,24,3.28,,,,,,,,,
946685842,3,0,190,1091,24,3.26,,,,,,,,,
946685845,3,0,198,1162,24,3.28,,,,,,,,,
946685848,3,0,187,1096,24,3.27,,,,,,,,,
946685851,3,0,200,1146,24,3.28,,,,,,,,,
946685854,3,0,200,1092,24,3.28,,,,,,,,,
946685857,3,0,189,1121,24,3.26,,,,,,,,,
946685860,3,0,188,1122,24,3.28,,,,,,,,,
946685863,3,0,189,1131,24,3.27,,,,,,,,,
946685866,3,0,188,1129,24,3.28,,,,,,,,,
946685869,3,0,200,1122,24,3.28,,,,,,,,,
946685872,3,0,201,1118,24,3.26,,,,,,,,,
946685875,3,0,198,1101,24,3.28,,,,,,,,,
946685878,3,0,185,1092,24,3.28,,,,,,,,,
946685881,3,0,194,1081,24,3.27,,,,,,,,,
946685884,3,0,187,1056,24,3.28,,,,,,,,,
946685887,3,0,199,1030,24,3.26,,,,,,,,,
946685890,3,0,199,1052,24,3.27,,,,,,,,,
946685893,3,0,191,1051,24,3.28,,,,,,,,,
946685896,3,0,199,1062,24,3.28,,,,,,,,,
946685899,3,0,187,1066,24,3.27,,,,,,,,,
946685902,3,0,199,1066,24,3.26,,,,,,,,,
946685905,3,0,200,1056,24,3.28,,,,,,,,,
946685908,3,0,199,1061,24,3.28,,,,,,,,,
946685911,3,0,197,1064,24,3.27,,,,,,,,,
946685914,3,0,187,1063,24,3.27,,,,,,,,,
946685917,3,0,198,1064,24,3.26,,,,,,,,,
946685920,3,0,188,1055,24,3.28,,,,,,,,,
946685923,3,0,199,1050,24,3.28,,,,,,,,,
946685926,3,0,199,1045,24,3.27,,,,,,,,,
946685929,3,0,191,1046,24,3.28,,,,,,,,,
946685932,3,0,188,1045,24,3.26,,,,,,,,,
946685935,3,0,200,1042,24,3.28,,,,,,,,,
946685938,3,0,191,1038,24,3.28,,,,,,,,,
946685941,3,0,190,1037,24,3.27,,,,,,,,,
946685944,3,0,188,1037,24,3.28,,,,,,,,,
946685947,3,0,193,1041,24,3.26,,,,,,,,,
946685950,3,0,188,1044,24,3.27,,,,,,,,,
946685953,3,0,188,1047,24,3.27,,,,,,,,,
946685956,3,0,199,1048,24,3.27,,,,,,,,,
946685959,3,0,200,1034,24,3.28,,,,,,,,,
946685962,3,0,200,1035,24,3.26,,,,,,,,,
946685965,3,0,198,1030,24,3.28,,,,,,,,,
946685968,3,0,198,1029,24,3.27,,,,,,,,,
946685971,3,0,189,1025,24,3.28,,,,,,,,,
946685974,3,0,200,1031,24,3.27,,,,,,,,,
946685977,3,0,199,1033,24,3.26,,,,,,,,,
946685980,3,0,197,1036,24,3.28,,,,,,,,,
946685983,3,0,191,1039,24,3.27,,,,,,,,,
946685986,3,0,178,1042,24,3.28,,,,,,,,,
946685989,3,0,203,1041,24,3.27,,,,,,,,,
946685992,3,0,225,1040,24,3.26,,,,,,,,,
946685995,3,0,199,1043,24,3.28,,,,,,,,,
946685998,3,0,229,1045,24,3.27,,,,,,,,,
946686001,3,0,201,1046,24,3.28,,,,,,,,,
946686004,3,0,192,1047,24,3.27,,,,,,,,,
946686007,3,0,196,1048,24,3.27,,,,,,,,,
946686010,3,0,187,1048,24,3.28,,,,,,,,,
946686013,3,0,190,1048,24,3.27,,,,,,,,,
946686016,3,0,201,1047,24,3.27,,,,,,,,,
946686019,3,0,199,1045,24,3.28,,,,,,,,,
946686022,3,0,193,1045,24,3.27,,,,,,,,,
946686025,3,0,195,1045,24,3.28,,,,,,,,,
946686028,3,0,189,1048,24,3.27,,,,,,,,,
946686031,3,0,219,1048,24,3.28,,,,,,,,,
946686034,3,0,196,1047,24,3.28,,,,,,,,,
946686037,3,0,194,1047,24,3.26,,,,,,,,,
946686040,3,0,196,1052,24,3.28,,,,,,,,,
946686043,3,0,186,1055,24,3.27,,,,,,,,,
946686046,3,0,192,1063,24,3.28,,,,,,,,,
946686049,3,0,189,1072,24,3.28,,,,,,,,,
946686052,3,0,188,1075,24,3.27,,,,,,,,,
946686055,3,0,195,1074,24,3.28,,,,,,,,,
946686058,3,0,189,1075,24,3.27,,,,,,,,,
946686061,3,0,164,1071,24,3.27,,,,,,,,,
946686064,3,0,277,1069,24,3.28,,,,,,,,,
946686067,3,0,214,1062,24,3.26,,,,,,,,,
946686070,3,0,204,1058,24,3.27,,,,,,,,,
946686073,3,0,186,1055,24,3.28,,,,,,,,,
946686076,3,0,188,1056,24,3.28,,,,,,,,,
946686079,3,0,197,1057,24,3.28,,,,,,,,,
946686082,3,0,198,1055,24,3.27,,,,,,,,,
946686085,3,0,190,1050,24,3.28,,,,,,,,,
946686088,3,0,189,1050,24,3.27,,,,,,,,,
946686091,3,0,198,1048,24,3.26,,,,,,,,,
946686094,3,0,188,1045,24,3.27,,,,,,,,,
946686097,3,0,188,1042,24,3.27,,,,,,,,,
946686100,3,0,188,1042,24,3.27,,,,,,,,,
946686103,3,0,199,1044,24,3.28,,,,,,,,,
946686106,3,0,188,1044,24,3.26,,,,,,,,,
946686109,3,0,205,1043,24,3.28,,,,,,,,,
946686112,3,0,194,1041,24,3.27,,,,,,,,,
946686115,3,0,194,1042,24,3.28,,,,,,,,,
946686118,3,0,195,1043,24,3.28,,,,,,,,,
946686121,3,0,196,1046,24,3.26,,,,,,,,,
946686124,3,0,197,1050,24,3.28,,,,,,,,,
946686127,3,0,185,1050,24,3.26,,,,,,,,,
946686130,3,0,199,1056,24,3.28,,,,,,,,,
946686133,3,0,199,1057,24,3.28,,,,,,,,,
946686136,3,0,188,1060,24,3.26,,,,,,,,,
946686139,3,0,194,1066,24,3.27,,,,,,,,,
946686142,3,0,188,1065,24,3.28,,,,,,,,,
946686145,3,0,190,1068,24,3.28,,,,,,,,,
946686148,3,0,189,1070,24,3.27,,,,,,,,,
946686151,3,0,201,1069,24,3.26,,,,,,,,,
946686154,3,0,198,1068,24,3.28,,,,,,,,,
946686157,3,0,190,1073,24,3.27,,,,,,,,,
946686160,3,0,190,1075,24,3.28,,,,,,,,,
946686163,3,0,200,1081,24,3.28,,,,,,,,,
946686166,3,0,194,1084,24,3.26,,,,,,,,,
946686169,3,0,188,1080,24,3.28,,,,,,,,,
946686172,3,0,199,1078,24,3.28,,,,,,,,,
946686175,3,0,188,1078,24,3.28,,,,,,,,,
946686178,3,0,188,1085,24,3.27,,,,,,,,,
946686181,3,0,189,1088,24,3.26,,,,,,,,,
946686184,3,0,188,1093,24,3.27,,,,,,,,,
946686187,3,0,196,1085,24,3.27,,,,,,,,,
946686190,3,0,187,1087,24,3.28,,,,,,,,,
946686193,3,0,193,1084,24,3.28,,,,,,,,,
946686196,3,0,188,1090,24,3.26,,,,,,,,,
946686199,3,0,198,1098,24,3.28,,,,,,,,,
946686202,3,0,187,1099,24,3.28,,,,,,,,,
946686205,3,0,188,1103,24,3.28,,,,,,,,,
946686208,3,0,200,1108,24,3.28,,,,,,,,,
946686211,3,0,190,1107,24,3.26,,,,,,,,,
946686214,3,0,188,1105,24,3.27,,,,,,,,,
946686217,3,0,190,1105,24,3.28,,,,,,,,,
946686220,3,0,188,1102,24,3.28,,,,,,,,,
946686223,3,0,189,1099,24,3.28,,,,,,,,,
946686226,3,0,200,1102,24,3.25,,,,,,,,,
946686229,3,0,188,1100,24,3.28,,,,,,,,,
946686232,3,0,188,1100,24,3.27,,,,,,,,,
946686235,3,0,186,1100,24,3.28,,,,,,,,,
946686238,3,0,200,1098,24,3.28,,,,,,,,,
946686241,3,0,200,1098,24,3.26,,,,,,,,,
946686244,3,0,200,1097,24,3.27,,,,,,,,,
946686247,3,0,189,1098,24,3.27,,,,,,,,,
946686250,3,0,198,1100,24,3.27,,,,,,,,,
946686253,3,0,198,1101,24,3.28,,,,,,,,,
946686256,3,0,194,1101,24,3.26,,,,,,,,,
946686259,3,0,195,1100,24,3.28,,,,,,,,,
946686262,3,0,188,1098,24,3.27,,,,,,,,,
946686265,3,0,193,1099,24,3.27,,,,,,,,,
946686268,3,0,200,1094,24,3.28,,,,,,,,,
946686271,3,0,187,1092,24,3.26,,,,,,,,,
946686274,3,0,192,1091,24,3.28,,,,,,,,,
946686277,3,0,187,1092,24,3.27,,,,,,,,,
946686280,3,0,199,1095,24,3.27,,,,,,,,,
946686283,3,0,187,1094,24,3.28,,,,,,,,,
946686286,3,0,186,1097,24,3.25,,,,,,,,,
946686289,3,0,197,1098,24,3.27,,,,,,,,,
946686292,3,0,188,1097,24,3.27,,,,,,,,,
946686295,3,0,188,1096,24,3.27,,,,,,,,,
946686298,3,0,194,1096,24,3.28,,,,,,,,,
946686301,3,0,193,1102,24,3.26,,,,,,,,,
946686304,3,0,199,1105,24,3.27,,,,,,,,,
946686307,3,0,187,1107,24,3.27,,,,,,,,,
946686310,3,0,201,1110,24,3.28,,,,,,,,,
946686313,3,0,188,1119,24,3.28,,,,,,,,,
946686316,3,0,200,1119,24,3.26,,,,,,,,,
946686319,3,0,187,1121,24,3.27,,,,,,,,,
946686322,3,0,192,1118,24,3.27,,,,,,,,,
946686325,3,0,201,1117,24,3.27,,,,,,,,,
946686328,3,0,187,1121,24,3.27,,,,,,,,,
946686331,3,0,200,1119,24,3.26,,,,,,,,,
946686334,3,0,200,1114,24,3.28,,,,,,,,,
946686337,3,0,193,1109,24,3.27,,,,,,,,,
946686340,3,0,188,1106,24,3.27,,,,,,,,,
946686343,3,0,199,1096,24,3.28,,,,,,,,,
946686346,3,0,188,1086,24,3.27,,,,,,,,,
946686349,3,0,201,1074,24,3.28,,,,,,,,,
946686352,3,0,188,1081,24,3.28,,,,,,,,,
946686355,3,0,195,1085,24,3.27,,,,,,,,,
946686358,3,0,189,1079,24,3.28,,,,,,,,,
946686361,3,0,201,1078,24,3.26,,,,,,,,,
946686364,3,0,208,1075,24,3.28,,,,,,,,,
946686367,3,0,198,1075,24,3.27,,,,,,,,,
946684816,16,0,175,1383,24,3.28,,,,,,,,,
946684819,3,0,171,1347,24,3.25,,,,,,,,,
946684822,3,0,204,1281,24,3.28,,,,,,,,,
946684825,3,0,174,1219,24,3.24,,,,,,,,,
946684828,3,0,201,1122,24,3.27,,,,,,,,,
946684831,3,0,175,1112,24,3.26,,,,,,,,,
946684834,3,0,190,1098,24,3.27,,,,,,,,,
946684837,3,0,179,1103,24,3.26,,,,,,,,,
946684840,3,0,181,1091,24,3.23,,,,,,,,,
946684843,3,0,210,1080,24,3.28,,,,,,,,,
946684846,3,0,207,1087,24,3.28,,,,,,,,,
946684849,3,0,212,1088,24,3.28,,,,,,,,,
946684852,3,0,186,1081,24,3.26,,,,,,,,,
946684855,3,0,189,1077,24,3.24,,,,,,,,,
946684858,3,0,174,1070,24,3.25,,,,,,,,,
946684861,3,0,182,1065,24,3.26,,,,,,,,,
946684864,3,0,177,1065,24,3.26,,,,,,,,,
946684867,3,0,208,1058,24,3.28,,,,,,,,,
946684870,3,0,184,1057,24,3.24,,,,,,,,,
946684873,3,0,194,1063,24,3.27,,,,,,,,,
946684876,3,0,210,1066,24,3.28,,,,,,,,,
946684879,3,0,197,1069,24,3.27,,,,,,,,,
946684882,3,0,206,1071,24,3.28,,,,,,,,,
946684885,3,0,178,1072,24,3.24,,,,,,,,,
946684888,3,0,212,1074,24,3.28,,,,,,,,,
946684891,3,0,179,1076,24,3.26,,,,,,,,,
946684894,3,0,196,1076,24,3.28,,,,,,,,,
>>> ,,,,,,,,,,,,,,,
